id,accommodates,bathrooms,bedrooms,cleaning_fee,security_deposit,extra_people,guests_included,minimum_nights,host_is_superhost,Laptop_friendly_workspace,Family_kid_friendly,Host_greets_you,Smoking_is_allowed,distance_to_midcenter,size,host_has_profile_pic_0,host_has_profile_pic_1,instant_bookable_f,instant_bookable_t,is_business_travel_ready_f,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict_14_with_grace_period,cancellation_policy_super_strict_30,cancellation_policy_super_strict_60
6040458,2,1.0,1.0,10.0,0.0,15.0,1,4,0,False,False,False,True,6.144008463538939,22.0,0,1,1,0,1,0,0,1,0,0
6040608,2,1.0,1.0,10.0,0.0,10.0,1,4,0,False,False,False,False,5.1788669282192075,22.0,0,1,1,0,1,0,0,1,0,0
6046981,2,1.0,1.0,0.0,0.0,0.0,1,1,0,False,False,False,False,8.96082593887341,22.0,0,1,1,0,1,1,0,0,0,0
6049780,2,1.0,1.0,50.0,300.0,10.0,2,5,0,False,False,False,False,7.278258475210607,50.0,0,1,1,0,1,0,1,0,0,0
6051389,2,1.0,1.0,0.0,0.0,0.0,1,3,0,False,False,False,False,16.338433759405927,22.0,0,1,1,0,1,1,0,0,0,0
6053366,3,1.0,2.0,30.0,200.0,20.0,2,7,0,False,False,False,False,3.2951627904181926,22.0,0,1,1,0,1,0,0,1,0,0
6060230,2,1.0,1.0,10.0,100.0,20.0,1,5,0,False,False,False,True,9.033929251223258,20.0,0,1,1,0,1,1,0,0,0,0
6060964,4,1.0,2.0,20.0,0.0,10.0,2,1,0,False,False,False,False,3.93541022456605,10.0,0,1,1,0,1,1,0,0,0,0
6063254,2,1.0,1.0,0.0,0.0,15.0,1,2,0,False,False,False,False,4.415739310103329,28.0,0,1,1,0,1,0,0,1,0,0
6067565,2,1.0,1.0,30.0,300.0,0.0,1,70,0,False,False,True,False,3.2409703811417825,80.0,0,1,0,1,1,1,0,0,0,0
6067660,3,1.0,1.0,25.0,0.0,20.0,2,3,0,False,False,True,False,4.580253583761754,40.0,0,1,1,0,1,0,1,0,0,0
6068682,1,1.0,1.0,0.0,0.0,0.0,1,1,0,False,False,False,False,3.505793877709445,22.0,0,1,1,0,1,1,0,0,0,0
6069083,4,2.0,2.0,50.0,500.0,20.0,2,6,0,False,False,False,False,5.166590028123914,22.0,0,1,1,0,1,0,0,1,0,0
6069995,4,1.5,1.0,75.0,250.0,35.0,2,30,0,False,False,False,False,7.917552520152261,22.0,0,1,1,0,1,0,0,1,0,0
6072438,2,1.0,1.0,50.0,600.0,0.0,1,3,0,False,False,True,False,1.9925667533804772,70.0,0,1,1,0,1,1,0,0,0,0
6076066,2,1.0,1.0,15.0,0.0,28.0,1,1,0,False,False,True,True,5.930981305062881,22.0,0,1,1,0,1,0,1,0,0,0
6081509,2,1.0,1.0,20.0,85.0,9.0,1,4,1,False,False,False,False,9.739219925906559,22.0,0,1,1,0,1,0,1,0,0,0
6082276,2,1.0,1.0,30.0,0.0,20.0,2,3,0,False,False,False,False,0.7457098460056593,60.0,0,1,1,0,1,1,0,0,0,0
6082385,4,1.0,3.0,30.0,400.0,30.0,2,5,0,False,False,False,False,6.56336928715199,22.0,0,1,1,0,1,0,0,1,0,0
6084557,2,1.5,1.0,15.0,0.0,15.0,2,2,0,False,False,True,False,3.327371756907349,22.0,0,1,1,0,1,1,0,0,0,0
6089778,2,1.0,1.0,50.0,500.0,0.0,1,2,0,False,False,False,False,3.6581699884327574,80.0,0,1,1,0,1,0,1,0,0,0
6095618,2,2.0,1.0,0.0,200.0,10.0,1,3,0,False,False,False,False,1.3315081945685214,50.0,0,1,1,0,1,0,1,0,0,0
6097500,8,1.0,1.0,0.0,0.0,18.0,1,1,0,False,False,False,False,1.4685662567384405,22.0,0,1,1,0,1,0,0,1,0,0
6097773,1,1.0,1.0,0.0,0.0,0.0,1,1,0,False,False,False,False,6.2231762846431895,20.0,0,1,1,0,1,1,0,0,0,0
6097880,8,1.0,1.0,0.0,0.0,16.0,1,1,0,False,False,False,False,1.3328533726901848,22.0,0,1,1,0,1,0,0,1,0,0
6098049,2,1.0,1.0,0.0,0.0,0.0,1,1,0,False,False,False,False,1.3679732714102832,22.0,0,1,1,0,1,0,0,1,0,0
6098098,6,1.0,1.0,0.0,0.0,25.0,1,1,0,False,False,False,False,1.3979310303751724,22.0,0,1,1,0,1,0,0,1,0,0
6098179,6,1.0,1.0,0.0,0.0,21.0,1,1,0,False,False,False,False,1.3982769202376242,22.0,0,1,1,0,1,0,0,1,0,0
6098598,2,1.0,1.0,70.0,1500.0,0.0,1,7,0,False,False,False,True,1.8946475780042,0.0,0,1,1,0,1,0,0,1,0,0
6098609,4,1.0,1.0,0.0,0.0,27.0,1,1,0,False,False,False,False,1.4352254243609792,22.0,0,1,1,0,1,0,0,1,0,0
6098801,2,1.0,1.0,0.0,0.0,0.0,1,1,0,False,False,False,True,2.5368670143748617,10.0,0,1,1,0,1,1,0,0,0,0
6099139,2,1.0,1.0,0.0,0.0,0.0,1,3,0,False,False,False,False,8.018090430773622,22.0,0,1,1,0,1,1,0,0,0,0
6101399,4,1.0,1.0,30.0,0.0,10.0,2,2,1,False,False,True,False,8.059948855524969,15.0,0,1,0,1,1,0,1,0,0,0
6102973,2,1.0,1.0,30.0,200.0,0.0,2,5,0,False,False,False,False,4.857149250024936,22.0,0,1,1,0,1,0,1,0,0,0
6103025,3,1.0,1.0,0.0,0.0,37.0,1,1,0,False,False,False,False,1.3972323888570104,22.0,0,1,1,0,1,0,0,1,0,0
6103503,2,1.0,1.0,50.0,0.0,0.0,1,7,0,False,False,False,False,2.7531388522280684,62.0,0,1,1,0,1,0,0,1,0,0
6103989,2,1.0,1.0,16.0,200.0,6.0,1,1,0,False,False,False,False,5.153072623020682,22.0,0,1,1,0,1,0,0,1,0,0
6107182,4,1.0,2.0,37.0,250.0,13.0,2,2,0,False,False,False,False,4.239421603431229,22.0,0,1,0,1,1,0,1,0,0,0
6109481,4,1.0,1.0,0.0,0.0,19.0,1,1,0,False,False,False,False,1.420579031359203,22.0,0,1,1,0,1,0,0,1,0,0
6110157,5,1.0,2.0,45.0,400.0,30.0,1,1,0,False,False,False,True,3.2656310406899487,22.0,0,1,1,0,1,0,1,0,0,0
6110762,6,1.0,1.0,0.0,0.0,23.0,1,1,0,False,False,False,False,1.362733756563842,22.0,0,1,1,0,1,0,0,1,0,0
6110769,2,1.0,1.0,19.0,100.0,15.0,1,14,0,False,False,False,False,2.0672709602271104,22.0,1,0,1,0,1,0,0,1,0,0
6111076,6,1.0,1.0,0.0,0.0,25.0,1,1,0,False,False,False,False,1.3986944283055516,22.0,0,1,1,0,1,0,0,1,0,0
6112321,2,1.0,1.0,35.0,350.0,15.0,2,3,0,False,False,False,True,0.669513100465686,22.0,0,1,1,0,1,0,1,0,0,0
6113529,1,1.0,1.0,10.0,0.0,15.0,1,14,0,False,False,False,True,4.954748063194869,22.0,0,1,1,0,1,0,1,0,0,0
6114461,4,1.0,2.0,40.0,0.0,40.0,2,2,1,False,False,False,False,3.584095664959702,22.0,0,1,1,0,1,0,0,1,0,0
6115599,3,1.0,1.0,0.0,0.0,0.0,1,1,0,False,False,False,True,4.853740218098673,10.0,0,1,1,0,1,1,0,0,0,0
6116183,3,1.0,1.0,0.0,0.0,0.0,1,1,0,False,False,False,True,6.492560873052512,10.0,0,1,1,0,1,1,0,0,0,0
6120380,3,1.0,1.0,8.0,0.0,10.0,2,1,0,False,False,False,True,4.418245601810739,15.0,0,1,0,1,1,0,0,1,0,0
6129602,2,1.0,1.0,120.0,0.0,0.0,1,120,0,False,False,False,False,3.1889407241878147,15.0,0,1,1,0,1,0,1,0,0,0
6133556,2,1.0,1.0,0.0,0.0,0.0,1,1,0,False,False,False,True,3.9343526209843445,22.0,0,1,1,0,1,0,1,0,0,0
6141443,4,0.5,1.0,0.0,0.0,10.0,2,1,0,False,False,False,True,3.7815560717749026,25.0,0,1,1,0,1,1,0,0,0,0
6141643,1,1.0,1.0,0.0,0.0,0.0,1,2,1,False,False,True,False,1.7092861704074873,15.0,0,1,1,0,1,1,0,0,0,0
6145990,2,1.0,1.0,0.0,0.0,10.0,1,1,0,False,False,False,False,5.559205224656268,22.0,0,1,1,0,1,0,1,0,0,0
6150886,1,1.0,1.0,5.0,150.0,0.0,1,1,0,False,False,False,True,7.141645015280709,10.0,0,1,1,0,1,1,0,0,0,0
6160249,3,1.0,1.0,25.0,0.0,0.0,1,3,0,False,False,False,False,2.87716494151202,90.0,0,1,1,0,1,0,0,1,0,0
6161287,3,1.0,1.0,0.0,0.0,15.0,3,3,0,False,False,False,False,5.6159978105764985,22.0,0,1,1,0,1,1,0,0,0,0
6161902,4,1.0,1.0,0.0,350.0,15.0,1,3,0,False,False,False,False,3.5757673098177287,22.0,0,1,1,0,1,0,0,1,0,0
6163366,2,1.0,1.0,30.0,200.0,0.0,1,1,0,False,False,False,False,3.408812793014156,15.0,0,1,1,0,1,1,0,0,0,0
6164586,2,2.0,1.0,0.0,0.0,10.0,1,1,0,False,False,False,False,4.49242234239385,15.0,0,1,1,0,1,0,1,0,0,0
6164920,4,1.0,2.0,25.0,0.0,10.0,2,5,0,False,False,False,False,7.619240968305237,22.0,0,1,1,0,1,0,1,0,0,0
6171627,4,1.0,2.0,45.0,200.0,10.0,2,3,1,False,False,True,False,21.439684955370833,22.0,0,1,1,0,1,0,1,0,0,0
6174866,2,2.0,1.0,0.0,0.0,0.0,1,3,0,False,False,False,True,6.044428405644841,15.0,0,1,1,0,1,0,1,0,0,0
6179181,2,1.0,1.0,0.0,250.0,25.0,1,3,0,False,False,False,True,3.267434744286743,10.0,0,1,0,1,1,1,0,0,0,0
6180252,2,1.0,1.0,15.0,0.0,0.0,1,3,1,False,False,True,False,7.19531692266638,22.0,0,1,0,1,1,0,1,0,0,0
6182292,3,1.0,1.0,30.0,200.0,15.0,1,2,0,False,False,True,False,1.869614735750192,22.0,0,1,1,0,1,1,0,0,0,0
6184648,3,1.0,1.0,0.0,100.0,0.0,1,3,0,False,False,False,False,3.737717573919574,30.0,0,1,1,0,1,0,1,0,0,0
6190433,2,1.0,0.0,0.0,150.0,0.0,1,1,0,False,False,False,False,2.9644000151738306,600.0,0,1,1,0,1,1,0,0,0,0
6192784,4,1.0,2.0,30.0,0.0,25.0,2,3,0,False,False,False,False,6.772961311387738,90.0,0,1,0,1,1,0,0,1,0,0
6192955,2,2.0,1.0,30.0,0.0,10.0,1,2,0,False,False,True,True,3.168064648891212,150.0,0,1,1,0,1,0,0,1,0,0
6194597,1,1.0,1.0,0.0,150.0,15.0,1,4,0,False,False,False,False,4.226673988134944,22.0,0,1,1,0,1,1,0,0,0,0
6194891,2,1.0,1.0,5.0,0.0,5.0,1,3,0,False,False,True,True,5.790590410903072,22.0,0,1,1,0,1,0,1,0,0,0
6195757,3,1.0,1.0,20.0,100.0,20.0,1,2,0,False,False,False,False,2.5435227041153547,22.0,0,1,1,0,1,0,0,1,0,0
6197692,3,1.0,1.0,0.0,100.0,0.0,1,3,0,False,False,False,True,4.8579107410731215,20.0,0,1,1,0,1,1,0,0,0,0
6198251,2,1.0,1.0,25.0,100.0,15.0,1,2,0,False,False,True,False,2.0680890416271995,22.0,0,1,1,0,1,0,1,0,0,0
6204465,2,1.0,1.0,0.0,0.0,0.0,1,2,0,False,False,False,False,1.6231741368813146,22.0,0,1,1,0,1,1,0,0,0,0
6205708,5,1.0,2.0,43.0,0.0,15.0,3,3,0,False,False,True,False,2.0982868146654026,22.0,0,1,0,1,1,1,0,0,0,0
6206982,4,1.0,2.0,30.0,0.0,0.0,3,4,0,False,False,False,True,2.151066569015499,22.0,0,1,1,0,1,0,0,1,0,0
6207145,2,1.0,1.0,0.0,0.0,0.0,2,4,0,False,False,False,False,2.052765397570296,22.0,0,1,1,0,1,0,1,0,0,0
6207493,2,1.0,1.0,15.0,0.0,5.0,1,2,0,False,False,False,True,4.923711034365964,22.0,0,1,1,0,1,0,1,0,0,0
6208634,3,1.0,1.0,0.0,200.0,10.0,2,1,0,False,False,True,False,4.924777589572289,22.0,0,1,1,0,1,0,0,1,0,0
6211752,2,1.5,1.0,0.0,0.0,15.0,1,2,0,False,False,False,True,5.04274878991994,40.0,0,1,0,1,1,0,1,0,0,0
6218718,2,1.0,1.0,75.0,700.0,10.0,1,62,0,False,False,True,False,15.42445408139765,15.0,0,1,1,0,1,0,0,1,0,0
6220071,4,1.0,1.0,30.0,90.0,15.0,2,1,0,False,False,False,True,6.855928246333354,300.0,0,1,1,0,1,0,0,1,0,0
6220581,4,2.0,2.0,30.0,189.0,0.0,1,2,0,False,False,False,False,2.9642498470101724,170.0,0,1,1,0,1,0,0,1,0,0
6220902,2,1.0,1.0,15.0,0.0,15.0,1,1,0,False,False,True,False,2.8818581580956457,22.0,0,1,0,1,1,0,1,0,0,0
6221837,2,1.0,1.0,20.0,100.0,15.0,1,1,0,False,False,False,True,5.841651215739996,22.0,0,1,1,0,1,1,0,0,0,0
6224452,2,1.0,0.0,0.0,350.0,5.0,1,4,0,False,False,False,False,4.775143089705316,22.0,0,1,1,0,1,0,0,1,0,0
6229058,2,1.0,1.0,25.0,0.0,0.0,1,2,0,False,False,False,False,4.551626290528525,71.0,0,1,1,0,1,0,1,0,0,0
6229070,4,1.0,2.0,65.0,350.0,0.0,1,60,0,False,False,True,False,1.9683980617635068,22.0,0,1,1,0,1,0,0,1,0,0
6231989,6,1.0,3.0,30.0,0.0,15.0,1,3,0,False,False,False,False,0.1802334836306299,22.0,0,1,0,1,1,0,1,0,0,0
6232450,4,1.0,1.0,0.0,0.0,5.0,2,5,1,False,False,False,False,2.991263145232248,10.0,0,1,0,1,1,0,0,1,0,0
6232584,4,1.0,1.0,40.0,100.0,8.0,2,2,0,False,False,True,False,5.070652782028526,0.0,0,1,0,1,1,0,0,1,0,0
6232949,6,2.0,3.0,30.0,0.0,10.0,1,3,0,False,False,False,False,0.3548004023844495,21.0,0,1,0,1,1,0,1,0,0,0
6238160,3,1.0,1.0,0.0,700.0,10.0,2,4,0,False,False,False,False,1.844364674635772,22.0,0,1,1,0,1,0,0,1,0,0
6241243,2,1.0,1.0,0.0,250.0,20.0,1,3,0,False,False,False,True,3.3499317546160294,10.0,0,1,1,0,1,1,0,0,0,0
6241797,1,1.0,1.0,0.0,0.0,0.0,1,1,0,False,False,False,False,5.172323146597134,22.0,0,1,1,0,1,1,0,0,0,0
6243314,3,1.0,1.0,0.0,0.0,0.0,1,1,0,False,False,False,False,4.606264454677265,22.0,0,1,1,0,1,1,0,0,0,0
6247421,2,1.0,1.0,0.0,0.0,0.0,1,2,0,False,False,True,False,6.297273109043088,22.0,0,1,1,0,1,1,0,0,0,0
6247716,2,1.0,1.0,40.0,0.0,30.0,2,3,0,False,False,False,True,2.2395740981508947,22.0,0,1,1,0,1,1,0,0,0,0
6248042,2,2.0,1.0,15.0,0.0,5.0,1,4,1,False,False,False,False,4.438623895068816,125.0,0,1,1,0,1,0,1,0,0,0
6248829,1,1.5,1.0,20.0,0.0,20.0,1,20,0,False,False,True,False,9.687947514445243,22.0,0,1,0,1,1,0,0,1,0,0
6252295,3,1.0,2.0,10.0,400.0,15.0,2,3,0,False,False,False,False,4.695824873342386,60.0,0,1,1,0,1,0,1,0,0,0
6253378,6,1.0,2.0,30.0,0.0,19.0,1,2,1,False,False,False,False,10.482780332319805,15.0,0,1,1,0,1,0,1,0,0,0
6254436,2,1.0,1.0,25.0,0.0,35.0,2,1,1,False,False,True,False,8.273005278807105,50.0,0,1,1,0,1,1,0,0,0,0
6254907,2,1.0,1.0,27.0,0.0,15.0,1,2,0,False,False,True,False,5.908846114224917,22.0,0,1,1,0,1,0,0,1,0,0
6256147,2,1.0,1.0,0.0,0.0,0.0,1,1,0,False,False,False,False,6.893989480603987,10.0,0,1,1,0,1,1,0,0,0,0
6256590,2,1.0,1.0,30.0,0.0,10.0,2,1,0,False,False,False,True,4.235202158014099,21.0,0,1,1,0,1,1,0,0,0,0
6257425,2,1.0,1.0,40.0,500.0,0.0,1,17,0,False,False,False,True,3.5231387989292093,22.0,0,1,1,0,1,0,0,1,0,0
6258297,1,1.0,1.0,5.0,0.0,0.0,2,4,0,False,False,False,True,3.532731682766753,80.0,0,1,0,1,1,0,1,0,0,0
6258535,1,1.0,1.0,20.0,400.0,20.0,1,2,0,False,False,False,False,7.989743149609665,22.0,0,1,1,0,1,1,0,0,0,0
6261883,2,1.0,1.0,0.0,0.0,30.0,1,1,0,False,False,False,False,5.529020928305584,10.0,0,1,1,0,1,0,0,1,0,0
6264264,4,1.0,1.0,15.0,300.0,13.0,2,1,0,False,False,False,True,4.539891125020916,22.0,0,1,1,0,1,0,0,1,0,0
6264703,4,1.0,1.0,9.0,150.0,0.0,1,3,0,False,False,True,False,5.657410143254801,10.0,0,1,0,1,1,0,1,0,0,0
6267551,1,1.0,1.0,0.0,0.0,0.0,1,7,0,False,False,False,False,4.904772339322802,22.0,0,1,1,0,1,1,0,0,0,0
6273190,2,1.0,1.0,0.0,0.0,0.0,1,2,0,False,False,False,False,3.291209286755405,22.0,0,1,0,1,1,1,0,0,0,0
6274534,3,1.0,1.0,0.0,90.0,20.0,2,1,0,False,False,False,False,5.04822842511059,22.0,0,1,1,0,1,0,1,0,0,0
6274805,2,1.0,1.0,25.0,150.0,0.0,1,3,0,False,False,False,False,2.023465836885116,10.0,0,1,0,1,1,0,1,0,0,0
6275365,2,1.5,1.0,90.0,500.0,30.0,2,1,0,False,False,False,False,0.75694731822506,22.0,0,1,1,0,1,0,0,1,0,0
6279277,1,1.0,1.0,15.0,0.0,10.0,1,7,0,False,False,True,False,14.255421994480036,22.0,0,1,1,0,1,0,0,1,0,0
6280275,2,1.0,1.0,10.0,0.0,0.0,1,4,0,False,False,False,False,2.8960511372848114,22.0,0,1,1,0,1,0,0,1,0,0
6281010,4,1.0,2.0,0.0,0.0,10.0,2,2,0,False,False,False,False,1.6919344353459618,22.0,0,1,1,0,1,0,1,0,0,0
6281653,1,1.0,1.0,0.0,100.0,0.0,1,7,0,False,False,False,False,6.310557334771558,22.0,0,1,1,0,1,1,0,0,0,0
6282441,4,1.0,2.0,45.0,800.0,15.0,2,10,0,False,False,False,False,3.23174555107006,130.0,0,1,1,0,1,0,0,1,0,0
6282902,2,1.5,1.0,20.0,0.0,10.0,2,2,0,False,False,False,False,3.7426653283110234,22.0,0,1,1,0,1,1,0,0,0,0
6287041,2,1.0,1.0,0.0,0.0,0.0,1,3,0,False,False,True,False,5.798590340389073,40.0,0,1,0,1,1,0,1,0,0,0
6288870,3,1.0,1.0,0.0,0.0,0.0,1,2,0,False,False,False,True,3.010228317902652,22.0,0,1,1,0,1,0,1,0,0,0
6289384,2,1.0,1.0,0.0,0.0,10.0,1,4,0,False,False,False,False,3.969487465822127,22.0,0,1,0,1,1,1,0,0,0,0
6290282,2,1.0,1.0,0.0,300.0,0.0,1,4,0,False,False,False,True,1.8637626142650567,15.0,0,1,1,0,1,1,0,0,0,0
6290291,3,2.0,2.0,50.0,500.0,0.0,3,3,1,False,False,False,False,1.8648529806709646,10.0,0,1,1,0,1,1,0,0,0,0
6290556,1,1.0,1.0,0.0,0.0,0.0,1,2,0,False,False,False,False,5.447812302307596,65.0,0,1,0,1,1,1,0,0,0,0
6290808,2,1.0,1.0,40.0,200.0,10.0,1,14,0,False,False,False,False,5.624673026245241,50.0,0,1,1,0,1,0,0,1,0,0
6293882,2,1.0,1.0,0.0,0.0,0.0,1,7,0,False,False,False,False,4.205736563179856,22.0,0,1,1,0,1,1,0,0,0,0
6295159,1,1.0,1.0,4.0,0.0,10.0,1,5,0,False,False,True,False,5.66100363192335,22.0,0,1,1,0,1,1,0,0,0,0
6295492,6,1.0,1.0,95.0,0.0,40.0,2,2,1,False,False,True,False,3.0315832993099723,65.0,0,1,1,0,1,0,0,1,0,0
6296150,2,1.0,1.0,20.0,0.0,0.0,1,1,0,False,False,False,True,2.214669336506989,22.0,0,1,1,0,1,0,1,0,0,0
6296787,2,1.0,1.0,0.0,0.0,0.0,2,2,0,False,False,False,False,1.0637472874256826,22.0,0,1,1,0,1,0,1,0,0,0
6298332,2,1.0,0.0,30.0,400.0,0.0,1,62,0,False,False,False,False,2.944287517411108,10.0,0,1,1,0,1,1,0,0,0,0
6298608,2,1.0,1.0,20.0,180.0,15.0,1,2,0,False,False,True,True,4.470017863244071,22.0,0,1,0,1,1,0,0,1,0,0
6299317,4,1.0,2.0,99.0,500.0,25.0,4,3,1,False,False,False,False,2.726592111894043,140.0,0,1,1,0,1,0,1,0,0,0
6303306,2,1.0,1.0,20.0,0.0,15.0,1,2,0,False,False,False,False,4.593463741738747,22.0,0,1,1,0,1,1,0,0,0,0
6306535,6,1.0,2.0,43.0,0.0,15.0,3,3,0,False,False,True,False,1.9435256366594569,22.0,0,1,0,1,1,1,0,0,0,0
6306995,2,1.0,1.0,0.0,0.0,0.0,1,3,0,False,False,False,False,5.520611333537631,22.0,0,1,1,0,1,0,1,0,0,0
6307526,2,1.0,1.0,8.0,100.0,5.0,1,2,0,False,False,False,False,5.7020777403958745,17.0,0,1,1,0,1,0,1,0,0,0
6310519,2,1.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,True,4.382805463219496,15.0,0,1,1,0,1,1,0,0,0,0
6312215,2,1.0,1.0,10.0,0.0,0.0,1,5,0,False,False,False,False,1.641254310606357,22.0,0,1,1,0,1,1,0,0,0,0
6312392,2,1.0,1.0,15.0,150.0,0.0,2,3,0,False,False,False,False,3.721810986794867,22.0,0,1,1,0,1,0,1,0,0,0
6312709,3,1.0,0.0,36.0,500.0,18.0,1,2,0,False,False,True,False,4.122723091115271,22.0,0,1,0,1,1,0,1,0,0,0
6315422,2,1.0,1.0,0.0,0.0,0.0,1,1,0,False,False,False,False,9.243303555456512,25.0,0,1,1,0,1,1,0,0,0,0
6315769,2,1.5,1.0,15.0,0.0,0.0,1,2,0,False,False,False,False,3.0178846562269896,22.0,0,1,1,0,1,0,1,0,0,0
6316226,3,1.0,1.0,33.0,0.0,15.0,2,3,0,False,False,True,False,2.0803561499218333,22.0,0,1,0,1,1,1,0,0,0,0
6318745,2,1.0,1.0,0.0,0.0,20.0,3,1,0,False,False,False,False,4.853193883683217,22.0,0,1,1,0,1,0,1,0,0,0
6318776,1,1.0,1.0,50.0,480.0,22.0,1,148,1,False,False,False,True,3.0772782222338235,22.0,0,1,1,0,1,0,0,1,0,0
6319394,2,1.0,1.0,20.0,0.0,10.0,2,10,0,False,False,False,False,3.8189224663409025,22.0,0,1,1,0,1,1,0,0,0,0
6319458,2,1.0,1.0,0.0,0.0,0.0,1,1,0,False,False,False,True,3.821275769214038,15.0,0,1,1,0,1,1,0,0,0,0
6319593,3,1.0,1.0,0.0,0.0,5.0,1,4,0,False,False,False,True,3.0640446482110644,24.0,0,1,1,0,1,0,1,0,0,0
6321929,2,1.0,1.0,120.0,1000.0,10.0,1,45,0,False,False,True,False,4.043897390273863,22.0,0,1,1,0,1,0,0,1,0,0
6322584,2,0.0,1.0,0.0,0.0,0.0,1,1,0,False,False,False,False,0.6450470888801011,15.0,0,1,1,0,1,1,0,0,0,0
6322673,3,1.0,1.0,0.0,0.0,0.0,1,1,0,False,False,False,True,2.7457166854307116,10.0,0,1,1,0,1,1,0,0,0,0
6322710,2,1.0,1.0,0.0,0.0,10.0,1,1,1,False,False,True,True,8.45089250092361,150.0,0,1,1,0,1,0,1,0,0,0
6323448,4,2.0,3.0,50.0,1000.0,0.0,1,6,0,False,False,False,False,2.7583774302723905,22.0,0,1,1,0,1,1,0,0,0,0
6323518,4,1.0,1.0,0.0,0.0,0.0,1,2,0,False,False,False,True,5.8326119334538955,22.0,0,1,1,0,1,0,1,0,0,0
6330331,1,1.5,1.0,0.0,0.0,0.0,1,1,0,False,False,False,False,1.362956956314346,22.0,0,1,1,0,1,1,0,0,0,0
6331387,2,1.0,1.0,0.0,0.0,0.0,1,5,1,False,False,False,False,6.419688429535889,10.0,0,1,1,0,1,0,1,0,0,0
6331717,2,1.0,1.0,20.0,0.0,30.0,2,1,0,False,False,False,False,3.1586270705179174,22.0,0,1,1,0,1,1,0,0,0,0
6332947,4,1.0,1.0,0.0,0.0,0.0,1,7,0,False,False,True,False,5.248711847753026,22.0,0,1,1,0,1,1,0,0,0,0
6332949,2,1.0,1.0,0.0,0.0,5.0,1,4,0,False,False,False,False,4.440747431755749,10.0,0,1,1,0,1,1,0,0,0,0
6333648,4,1.0,1.0,30.0,500.0,15.0,1,1,0,False,False,False,False,3.425008058019216,80.0,0,1,1,0,1,0,0,1,0,0
6335575,1,1.0,1.0,25.0,0.0,15.0,1,4,0,False,False,False,False,3.2572692419816995,62.0,0,1,1,0,1,0,0,1,0,0
6335784,7,1.0,2.0,43.0,0.0,15.0,3,3,0,False,False,True,False,2.615234339846592,200.0,0,1,0,1,1,1,0,0,0,0
6336798,4,1.0,1.0,25.0,500.0,35.0,2,2,0,False,False,False,False,4.219120103901877,10.0,0,1,1,0,1,0,1,0,0,0
6338461,4,1.0,3.0,40.0,200.0,20.0,3,1,0,False,False,False,False,1.2011526685481686,80.0,0,1,1,0,1,1,0,0,0,0
6339035,2,1.0,1.0,0.0,0.0,0.0,1,2,0,False,False,False,True,2.362931473952634,22.0,0,1,1,0,1,0,0,1,0,0
6340049,2,1.0,1.0,0.0,0.0,0.0,1,14,0,False,False,False,False,9.386858037269356,30.0,0,1,1,0,1,1,0,0,0,0
6340547,5,2.0,3.0,40.0,400.0,60.0,4,4,0,False,False,True,False,3.1162079039575636,150.0,0,1,1,0,1,0,0,1,0,0
6342030,3,1.0,1.0,0.0,0.0,5.0,1,4,1,False,False,True,False,12.708952279240764,100.0,0,1,1,0,1,0,1,0,0,0
6347186,2,1.0,1.0,20.0,0.0,10.0,1,4,0,False,False,False,False,5.910853580446743,22.0,0,1,0,1,1,0,0,1,0,0
6350933,2,1.0,1.0,0.0,0.0,20.0,1,1,0,False,False,False,True,3.0359520624676994,20.0,0,1,1,0,1,0,1,0,0,0
6351275,1,0.5,1.0,0.0,0.0,5.0,1,4,0,False,False,False,False,3.1046510954221795,22.0,0,1,1,0,1,0,1,0,0,0
6352757,2,1.0,1.0,0.0,0.0,15.0,1,5,0,False,False,False,False,3.526093276491803,32.0,0,1,1,0,1,1,0,0,0,0
6354751,2,2.0,1.0,10.0,0.0,20.0,1,3,1,False,False,False,True,3.1296141818711467,100.0,0,1,0,1,1,1,0,0,0,0
6355640,4,1.0,2.0,120.0,1000.0,30.0,2,92,0,False,False,False,False,4.180625203048704,22.0,0,1,1,0,1,0,0,1,0,0
6355837,2,1.0,1.0,0.0,0.0,0.0,1,3,0,False,False,False,False,3.0638659948820677,40.0,0,1,1,0,1,0,1,0,0,0
6357226,1,1.0,1.0,0.0,0.0,10.0,1,1,1,False,False,True,False,13.488761888734214,22.0,0,1,1,0,1,1,0,0,0,0
6359334,3,1.0,1.0,100.0,200.0,0.0,1,60,0,False,False,False,False,9.728650193290576,40.0,0,1,1,0,1,0,0,1,0,0
6360839,4,1.0,1.0,30.0,0.0,10.0,2,3,0,False,False,False,False,4.8272872011548325,22.0,0,1,1,0,1,0,1,0,0,0
6361914,1,1.0,1.0,0.0,0.0,0.0,1,2,0,False,False,False,False,5.220413302328804,22.0,0,1,1,0,1,0,1,0,0,0
6362290,2,1.0,0.0,0.0,0.0,0.0,1,2,0,False,False,False,True,2.067690082900653,22.0,0,1,1,0,1,0,0,1,0,0
6364954,2,1.0,1.0,0.0,0.0,0.0,1,1,0,False,False,False,False,3.2885456609459482,22.0,0,1,1,0,1,1,0,0,0,0
6367904,4,1.0,2.0,35.0,600.0,0.0,1,5,0,False,False,False,False,6.370512167287284,22.0,0,1,1,0,1,0,0,1,0,0
